Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
858,Uruguay,2005,Imports CIF (millions of US dollars),S,,"3,879",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Imports CIF (millions of US dollars),S,,"8,622",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Imports CIF (millions of US dollars),S,,"9,489",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Imports CIF (millions of US dollars),S,,"7,564",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Imports CIF (millions of US dollars),S,,"10,320",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Imports CIF (millions of US dollars),S,,"12,973",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Exports FOB (millions of US dollars),S,,"2,106",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2005,Exports FOB (millions of US dollars),S,,"3,422",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Exports FOB (millions of US dollars),S,,"6,724",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Exports FOB (millions of US dollars),S,,"7,670",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Exports FOB (millions of US dollars),S,,"6,864",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Exports FOB (millions of US dollars),S,,"9,541",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Exports FOB (millions of US dollars),S,,"11,190",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Balance imports/exports (millions of US dollars),S,,-760,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2005,Balance imports/exports (millions of US dollars),S,,-457,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Balance imports/exports (millions of US dollars),S,,"-1,898",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Balance imports/exports (millions of US dollars),S,,"-1,820",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Balance imports/exports (millions of US dollars),S,,-701,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Balance imports/exports (millions of US dollars),S,,-779,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Balance imports/exports (millions of US dollars),S,,"-1,783",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Imports CIF (millions of US dollars),G,,"2,874",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Imports CIF (millions of US dollars),G,,"3,657",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Imports CIF (millions of US dollars),G,,"8,680",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Imports CIF (millions of US dollars),G,,"12,416",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Imports CIF (millions of US dollars),G,,"20,020",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Imports CIF (millions of US dollars),G,,"23,886",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Imports CIF (millions of US dollars),G,,"28,264",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Exports FOB (millions of US dollars),G,,"3,718",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Exports FOB (millions of US dollars),G,,"4,458",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Exports FOB (millions of US dollars),G,,"11,688",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Exports FOB (millions of US dollars),G,,"12,871",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Exports FOB (millions of US dollars),G,,"13,281",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Exports FOB (millions of US dollars),G,,"14,092",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Exports FOB (millions of US dollars),G,,"15,287",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Balance imports/exports (millions of US dollars),G,,844,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Balance imports/exports (millions of US dollars),G,,801,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Balance imports/exports (millions of US dollars),G,,"3,008",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Balance imports/exports (millions of US dollars),G,,455,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Balance imports/exports (millions of US dollars),G,,"-6,740",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Balance imports/exports (millions of US dollars),G,,"-9,794",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Balance imports/exports (millions of US dollars),G,,"-12,977",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Imports CIF (millions of US dollars),G,,95,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2005,Imports CIF (millions of US dollars),G,,149,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2010,Imports CIF (millions of US dollars),G,,276,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2015,Imports CIF (millions of US dollars),G,,354,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2020,Imports CIF (millions of US dollars),G,,245,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2021,Imports CIF (millions of US dollars),G,,307,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2022,Imports CIF (millions of US dollars),G,,343,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Exports FOB (millions of US dollars),G,,28,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2005,Exports FOB (millions of US dollars),G,,38,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2010,Exports FOB (millions of US dollars),G,,46,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2015,Exports FOB (millions of US dollars),G,,39,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2020,Exports FOB (millions of US dollars),G,,78,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2021,Exports FOB (millions of US dollars),G,,76,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2022,Exports FOB (millions of US dollars),G,,74,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Balance imports/exports (millions of US dollars),G,,-67,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
